TicketID,CreatedAt,CustomerID,Language,Channel,IssueCategory,Priority,Description,AgentName,AdvisorName,DeskName,ResponseTimeMinutes,ResolutionTimeMinutes,CSAT,Sentiment,SupportQuality,Outcome,Organization,RefundAmount,Notes,CallTranscript
CFA-2025-0198,6/11/2025 14:08,CUST-61512,French,In-App,KYC/Onboarding,Medium,Documents de vérification refusés à plusieurs reprises.,J. Chen,Maya Chen,KYC Operations,89,663,5,Positive,Excellent,Resolved,Contoso Financial Advisors,0,Résolu ; suivi planifié.,"Client : Oui, je peux fournir ces informations. Agent (J. Chen): Je consulte les journaux et la politique des autorisations de votre compte. Agent (J. Chen): J'ai appliqué un correctif et validé le résultat. Vous recevrez un e-mail détaillé, et votre conseiller/ère Maya Chen assurera un suivi pendant 24 heures. Agent (J. Chen): Puis-je vous aider avec autre chose aujourd'hui ? Vous recevrez aussi un sondage—votre avis nous aide beaucoup."
CFA-2025-0199,5/9/2025 8:50,CUST-17599,English,In-App,Advisory Appointment,Low,Need to reschedule with advisor; calendar not syncing.,E. Martinez,Nadia Ben Ali,Advisory Services – Scheduling,77,,1,Neutral,Poor,Unresolved,Contoso Financial Advisors,10.67,Escalated; awaiting specialist update.,"Agent (E. Martinez): We received your in-app message. Customer: I need to reschedule with my advisor. Agent (E. Martinez): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0200,6/23/2025 16:45,CUST-80878,Spanish,Email,KYC/Onboarding,High,Los documentos de verificación fueron rechazados repetidamente.,M. Rodriguez,Diego Alvarez,KYC Operations,73,582,5,Positive,Excellent,Resolved,Contoso Financial Advisors,0,Resuelto; seguimiento programado.,"Cliente: Claro, puedo proporcionarlo. Agent (M. Rodriguez): Estoy revisando los registros y la política de permisos de su cuenta. Agent (M. Rodriguez): He aplicado una solución y validado el resultado. Recibirá un correo con detalles, y su asesor/a Diego Alvarez hará seguimiento durante 24 horas. Agent (M. Rodriguez): ¿Hay algo más en lo que pueda ayudarle hoy? También recibirá una encuesta—su opinión nos ayuda mucho."
CFA-2025-0201,5/12/2025 8:42,CUST-26667,French,Branch,Trade Execution,Critical,Ordre échoué pendant les heures de marché ; bloqué en attente.,M. Rodriguez,Priya Shah,Trading Desk – Equities,24,,2,Neutral,Poor,Unresolved,Contoso Financial Advisors,250,Escaladé ; en attente de la mise à jour du spécialiste.,"Client : Oui, je peux fournir ces informations. Agent (M. Rodriguez): Je consulte les journaux et la politique des autorisations de votre compte. Agent (M. Rodriguez): J'ai transmis le dossier à l'équipe spécialisée et placé une alerte sur le compte. Le conseiller Priya Shah vous tiendra informé d'ici la fin de la journée. Agent (M. Rodriguez): Nous vous tiendrons informé via votre moyen de contact préféré. Vous pouvez mentionner le numéro de ticket dans toute réponse."
CFA-2025-0202,6/1/2025 13:32,CUST-67486,English,Chat,KYC/Onboarding,High,Client verification documents rejected repeatedly.,C. Williams,Maya Chen,KYC Operations,7,551,5,Positive,Excellent,Resolved,Contoso Financial Advisors,0,Resolved; follow-up scheduled.,"Agent (C. Williams): You're connected with Contoso Support. Customer: My ID keeps getting rejected. Agent (C. Williams): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0203,6/28/2025 15:55,CUST-59938,Spanish,Email,Fraud Alert,Low,Transacción no reconocida activó una alerta de fraude.,A. Patel,Noah Fernandez,Fraud Operations,152,,3,Negative,Average,Unresolved,Contoso Financial Advisors,33.67,Escalado; en espera de actualización del especialista.,"Cliente: Claro, puedo proporcionarlo. Agent (A. Patel): Estoy revisando los registros y la política de permisos de su cuenta. Agent (A. Patel): He escalado el caso al equipo especialista y creado una alerta en la cuenta. El asesor Noah Fernandez le actualizará antes de finalizar el día. Agent (A. Patel): Le mantendremos informado por su medio de contacto preferido. Puede referirse al número de ticket en cualquier respuesta."
CFA-2025-0204,6/28/2025 8:10,CUST-50338,French,In-App,Fee Inquiry,Low,Question sur les frais de conseil et paliers.,J. Chen,Hugo Martin,Billing Operations,73,95,4,Positive,Excellent,Resolved,Contoso Financial Advisors,26.97,Résolu ; suivi planifié.,"Client : Oui, je peux fournir ces informations. Agent (J. Chen): Je consulte les journaux et la politique des autorisations de votre compte. Agent (J. Chen): J'ai appliqué un correctif et validé le résultat. Vous recevrez un e-mail détaillé, et votre conseiller/ère Hugo Martin assurera un suivi pendant 24 heures. Agent (J. Chen): Puis-je vous aider avec autre chose aujourd'hui ? Vous recevrez aussi un sondage—votre avis nous aide beaucoup."
CFA-2025-0205,5/26/2025 14:25,CUST-89052,English,Phone,Account Access,Medium,Unable to log in; MFA not working.,L. Nguyen,Grace Lee,Client Access Support,8,57,5,Positive,Excellent,Resolved,Contoso Financial Advisors,30.19,Resolved; follow-up scheduled.,"Agent (L. Nguyen): Thank you for calling Contoso Financial Advisors. Customer: I can't log in; the code never arrives. Agent (L. Nguyen): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0206,5/20/2025 17:36,CUST-85362,Spanish,Email,Fraud Alert,Medium,Transacción no reconocida activó una alerta de fraude.,B. Kim,Amélie Bernard,Fraud Operations,181,584,2,Negative,Poor,Resolved,Contoso Financial Advisors,0,Resuelto; seguimiento programado.,"Cliente: Claro, puedo proporcionarlo. Agent (B. Kim): Estoy revisando los registros y la política de permisos de su cuenta. Agent (B. Kim): He aplicado una solución y validado el resultado. Recibirá un correo con detalles, y su asesor/a Amélie Bernard hará seguimiento durante 24 horas. Agent (B. Kim): ¿Hay algo más en lo que pueda ayudarle hoy? También recibirá una encuesta—su opinión nos ayuda mucho."
CFA-2025-0207,6/2/2025 10:55,CUST-20971,French,In-App,Website Bug,Medium,Erreur 500 sur la page des positions.,C. Williams,Kevin Zhang,Digital Platforms – Web,57,832,4,Positive,Excellent,Resolved,Contoso Financial Advisors,39.84,Résolu ; suivi planifié.,"Client : Oui, je peux fournir ces informations. Agent (C. Williams): Je consulte les journaux et la politique des autorisations de votre compte. Agent (C. Williams): J'ai appliqué un correctif et validé le résultat. Vous recevrez un e-mail détaillé, et votre conseiller/ère Kevin Zhang assurera un suivi pendant 24 heures. Agent (C. Williams): Puis-je vous aider avec autre chose aujourd'hui ? Vous recevrez aussi un sondage—votre avis nous aide beaucoup."
CFA-2025-0208,6/8/2025 10:06,CUST-62317,English,Email,Account Access,Medium,Unable to log in; MFA not working.,E. Martinez,Claire Dupont,Client Access Support,28,189,3,Neutral,Average,Resolved,Contoso Financial Advisors,0,Resolved; follow-up scheduled.,"Agent (E. Martinez): Thanks for contacting Contoso Support. Customer: I can't log in; the code never arrives. Agent (E. Martinez): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0209,5/11/2025 13:02,CUST-45561,Spanish,Chat,Trade Execution,High,La orden falló en horario de mercado; quedó en pendiente.,R. Gupta,Alex Rivera,Trading Desk – Equities,2,144,5,Positive,Excellent,Resolved,Contoso Financial Advisors,85.4,Resuelto; seguimiento programado.,"Cliente: Claro, puedo proporcionarlo. Agent (R. Gupta): Estoy revisando los registros y la política de permisos de su cuenta. Agent (R. Gupta): He aplicado una solución y validado el resultado. Recibirá un correo con detalles, y su asesor/a Alex Rivera hará seguimiento durante 24 horas. Agent (R. Gupta): ¿Hay algo más en lo que pueda ayudarle hoy? También recibirá una encuesta—su opinión nos ayuda mucho."
CFA-2025-0210,4/17/2025 7:40,CUST-59803,French,In-App,Account Access,Low,Impossible de se connecter ; MFA ne fonctionne pas.,M. Rodriguez,Claire Dupont,Client Access Support,131,115,4,Negative,Excellent,Resolved,Contoso Financial Advisors,9.37,Résolu ; suivi planifié.,"Client : Oui, je peux fournir ces informations. Agent (M. Rodriguez): Je consulte les journaux et la politique des autorisations de votre compte. Agent (M. Rodriguez): J'ai appliqué un correctif et validé le résultat. Vous recevrez un e-mail détaillé, et votre conseiller/ère Claire Dupont assurera un suivi pendant 24 heures. Agent (M. Rodriguez): Puis-je vous aider avec autre chose aujourd'hui ? Vous recevrez aussi un sondage—votre avis nous aide beaucoup."
CFA-2025-0211,9/11/2025 9:21,CUST-60274,English,Email,Website Bug,Medium,Error 500 on positions page in web portal.,S. Thompson,Kevin Zhang,Digital Platforms – Web,161,772,4,Negative,Excellent,Resolved,Contoso Financial Advisors,22.62,Resolved; follow-up scheduled.,"Agent (S. Thompson): Thanks for contacting Contoso Support. Customer: The positions page shows an error. Agent (S. Thompson): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0212,6/23/2025 17:56,CUST-38639,Spanish,Email,Tax Document,High,Falta el formulario 1099 o tiene datos incompletos.,D. Johnson,Nikhil Verma,Tax Center,179,911,2,Positive,Poor,Resolved,Contoso Financial Advisors,12.26,Resuelto; seguimiento programado.,"Cliente: Claro, puedo proporcionarlo. Agent (D. Johnson): Estoy revisando los registros y la política de permisos de su cuenta. Agent (D. Johnson): He aplicado una solución y validado el resultado. Recibirá un correo con detalles, y su asesor/a Nikhil Verma hará seguimiento durante 24 horas. Agent (D. Johnson): ¿Hay algo más en lo que pueda ayudarle hoy? También recibirá una encuesta—su opinión nos ayuda mucho."
CFA-2025-0213,7/16/2025 15:23,CUST-75644,French,Phone,Trade Execution,High,Ordre échoué pendant les heures de marché ; bloqué en attente.,R. Gupta,Alex Rivera,Trading Desk – Equities,4,195,5,Positive,Excellent,Resolved,Contoso Financial Advisors,0,Résolu ; suivi planifié.,"Client : Oui, je peux fournir ces informations. Agent (R. Gupta): Je consulte les journaux et la politique des autorisations de votre compte. Agent (R. Gupta): J'ai appliqué un correctif et validé le résultat. Vous recevrez un e-mail détaillé, et votre conseiller/ère Alex Rivera assurera un suivi pendant 24 heures. Agent (R. Gupta): Puis-je vous aider avec autre chose aujourd'hui ? Vous recevrez aussi un sondage—votre avis nous aide beaucoup."
CFA-2025-0214,7/10/2025 7:44,CUST-21931,English,Email,Portfolio Performance,Medium,Performance dashboard shows inconsistent returns.,D. Johnson,Daniel Ortiz,Advisory Analytics,107,802,4,Positive,Excellent,Resolved,Contoso Financial Advisors,0,Resolved; follow-up scheduled.,"Agent (D. Johnson): Thanks for contacting Contoso Support. Customer: The performance numbers look off. Agent (D. Johnson): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0215,7/25/2025 10:21,CUST-28201,Spanish,In-App,Fraud Alert,Medium,Transacción no reconocida activó una alerta de fraude.,E. Martinez,Amélie Bernard,Fraud Operations,30,1089,5,Neutral,Excellent,Resolved,Contoso Financial Advisors,0,Resuelto; seguimiento programado.,"Cliente: Claro, puedo proporcionarlo. Agent (E. Martinez): Estoy revisando los registros y la política de permisos de su cuenta. Agent (E. Martinez): He aplicado una solución y validado el resultado. Recibirá un correo con detalles, y su asesor/a Amélie Bernard hará seguimiento durante 24 horas. Agent (E. Martinez): ¿Hay algo más en lo que pueda ayudarle hoy? También recibirá una encuesta—su opinión nos ayuda mucho."
CFA-2025-0216,5/20/2025 8:04,CUST-11528,French,Email,Fraud Alert,Medium,Opération non reconnue ayant déclenché une alerte fraude.,A. Patel,Noah Fernandez,Fraud Operations,87,,1,Neutral,Poor,Unresolved,Contoso Financial Advisors,0,Escaladé ; en attente de la mise à jour du spécialiste.,"Client : Oui, je peux fournir ces informations. Agent (A. Patel): Je consulte les journaux et la politique des autorisations de votre compte. Agent (A. Patel): J'ai transmis le dossier à l'équipe spécialisée et placé une alerte sur le compte. Le conseiller Noah Fernandez vous tiendra informé d'ici la fin de la journée. Agent (A. Patel): Nous vous tiendrons informé via votre moyen de contact préféré. Vous pouvez mentionner le numéro de ticket dans toute réponse."
CFA-2025-0217,5/6/2025 7:22,CUST-27696,English,Chat,Account Access,Medium,Unable to log in; MFA not working.,D. Johnson,Grace Lee,Client Access Support,3,66,5,Positive,Excellent,Resolved,Contoso Financial Advisors,23.07,Resolved; follow-up scheduled.,"Agent (D. Johnson): You're connected with Contoso Support. Customer: I can't log in; the code never arrives. Agent (D. Johnson): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0218,5/3/2025 13:26,CUST-85604,Spanish,Chat,Statement Error,Medium,El estado de cuenta muestra saldo/tarifas incorrectos.,S. Thompson,Olivia Brooks,Client Reporting Desk,2,245,5,Positive,Excellent,Resolved,Contoso Financial Advisors,42.53,Resuelto; seguimiento programado.,"Cliente: Claro, puedo proporcionarlo. Agent (S. Thompson): Estoy revisando los registros y la política de permisos de su cuenta. Agent (S. Thompson): He aplicado una solución y validado el resultado. Recibirá un correo con detalles, y su asesor/a Olivia Brooks hará seguimiento durante 24 horas. Agent (S. Thompson): ¿Hay algo más en lo que pueda ayudarle hoy? También recibirá una encuesta—su opinión nos ayuda mucho."
CFA-2025-0219,6/29/2025 14:12,CUST-17526,French,Email,KYC/Onboarding,Low,Documents de vérification refusés à plusieurs reprises.,M. Rodriguez,Camille Moreau,KYC Operations,203,272,4,Negative,Excellent,Resolved,Contoso Financial Advisors,0,Résolu ; suivi planifié.,"Client : Oui, je peux fournir ces informations. Agent (M. Rodriguez): Je consulte les journaux et la politique des autorisations de votre compte. Agent (M. Rodriguez): J'ai appliqué un correctif et validé le résultat. Vous recevrez un e-mail détaillé, et votre conseiller/ère Camille Moreau assurera un suivi pendant 24 heures. Agent (M. Rodriguez): Puis-je vous aider avec autre chose aujourd'hui ? Vous recevrez aussi un sondage—votre avis nous aide beaucoup."
CFA-2025-0220,7/4/2025 18:32,CUST-23724,English,In-App,Trade Execution,High,Trade failed during market hours; order stuck in pending.,D. Johnson,Priya Shah,Trading Desk – Equities,40,274,2,Positive,Poor,Resolved,Contoso Financial Advisors,60.43,Resolved; follow-up scheduled.,"Agent (D. Johnson): We received your in-app message. Customer: My order stayed pending and missed the fill. Agent (D. Johnson): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0221,7/3/2025 15:48,CUST-59271,Spanish,Phone,Statement Error,High,El estado de cuenta muestra saldo/tarifas incorrectos.,M. Rodriguez,Olivia Brooks,Client Reporting Desk,7,199,5,Positive,Excellent,Resolved,Contoso Financial Advisors,84.61,Resuelto; seguimiento programado.,"Cliente: Claro, puedo proporcionarlo. Agent (M. Rodriguez): Estoy revisando los registros y la política de permisos de su cuenta. Agent (M. Rodriguez): He aplicado una solución y validado el resultado. Recibirá un correo con detalles, y su asesor/a Olivia Brooks hará seguimiento durante 24 horas. Agent (M. Rodriguez): ¿Hay algo más en lo que pueda ayudarle hoy? También recibirá una encuesta—su opinión nos ayuda mucho."
